`,Season,Year,Camera,Latitude,Longitude,Date_Deployed,Date_Stopped,Habitat,Folder,Photo_num,Date,Temp_C,Time,Species,Amount,Notes
Sedg,winter,2018,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,100EK113,12280790,12/28/2018,1,22:12:02,Urocyon cinereoargenteus,1,
Sedg,winter,2018,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,100EK113,12310817,12/31/2018,5,20:53:51,Urocyon cinereoargenteus,1,good pic!
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,100EK113,1040887,1/4/2019,0,6:05:37,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,100EK113,1050900,1/5/2019,6,22:34:03,Urocyon cinereoargenteus,1,fox pics!!!!!!!!
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1080067,1/8/2019,10,19:58:55,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1100079,1/10/2019,5,0:00:04,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1100083,1/10/2019,6,1:21:27,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1100085,1/10/2019,6,20:00:00,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1120094,1/12/2019,7,6:20:56,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1130100,1/13/2019,2,1:44:45,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1160115,1/16/2019,8,5:51:22,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1160118,1/16/2019,8,6:05:03,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1160124,1/16/2019,10,7:03:50,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1180283,1/18/2019,5,2:22:21,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1180286,1/18/2019,5,5:39:12,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1200343,1/20/2019,10,21:57:10,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1250439,1/25/2019,5,23:16:34,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,101EK113,1260442,1/26/2019,2,1:46:45,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2150151,2/15/2019,5,4:14:52,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2200229,2/20/2019,6,19:41:13,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2200232,2/20/2019,5,21:03:59,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2210253,2/21/2019,5,19:39:52,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2230289,2/23/2019,3,20:52:50,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2270361,2/27/2019,11,22:22:10,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2270364,2/27/2019,11,22:23:28,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,2270367,2/27/2019,11,23:18:57,Urocyon cinereoargenteus,1,
Sedg,winter,2019,16.4,"34 42' 39.3"" N","120 02' 23.9"" W",1/26/2019,3/16/2019,reserve-natural,none,3140583,3/14/2019,2,1:01:22,Urocyon cinereoargenteus,1,
Sedg,fall,2018,16.3,"34 42' 39.3"" N","120 02' 23.9"" W",11/3/2018,1/26/2019,reserve-natural,100EK113,12010433,12/1/2018,7,0:39:17,Ursus americanus,1,BLACK BEAR HOLY SHIT
UCSB,summer,2018,20.1,"34 24' 23.4"" N","119 50' 45.1"" W",8/20/2018,8/29/2018,urban,100EK113,8280199,8/28/2018,13,2:29:54,Didelphis virginiana,1,
UCSB,summer,2018,20.1,"34 24' 23.4"" N","119 50' 45.1"" W",8/20/2018,8/29/2018,urban,100EK113,8280207,8/28/2018,13,2:39:08,Didelphis virginiana,1,"looks dark to be an opossum, but it is porbably just in shadow? an opossum was spotted in the same corner 10 min earlier"
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8310178,8/31/2018,16,0:17:29,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8310184,8/31/2018,15,2:05:51,Didelphis virginiana,1,8310184 opossum pic
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9080427,9/8/2018,15,22:08:00,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9090436,9/9/2018,13,2:49:44,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9090445,9/9/2018,15,21:59:58,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9100472,9/10/2018,12,22:47:43,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9110481,9/11/2018,12,2:46:15,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9110520,9/11/2018,13,20:23:39,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9110526,9/11/2018,13,22:44:30,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9120532,9/12/2018,12,22:12:35,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9140577,9/14/2018,15,21:48:27,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150580,9/15/2018,15,0:19:48,Didelphis virginiana,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9160637,9/16/2018,13,23:01:42,Didelphis virginiana,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12210520,12/21/2018,10,3:12:54,Didelphis virginiana,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12210526,12/21/2018,10,3:24:22,Didelphis virginiana,1,amazing pic of opossum
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1060611,1/6/2019,17,2:46:26,Didelphis virginiana,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1060616,1/6/2019,16,2:58:52,Didelphis virginiana,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1090653,1/9/2019,10,4:11:54,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1130121,1/13/2019,10,21:01:05,Didelphis virginiana,1,FAT opossum
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1150175,1/15/2019,10,19:50:20,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1180194,1/18/2019,10,21:12:28,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1200241,1/20/2019,11,20:00:45,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1200244,1/20/2019,11,20:29:29,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1270337,1/27/2019,10,1:57:54,Didelphis virginiana,1,great opossum pic
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1270352,1/27/2019,10,3:50:00,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1290367,1/29/2019,10,1:09:12,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1310403,1/31/2019,10,3:10:38,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2010416,2/1/2019,7,1:16:48,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2010421,2/1/2019,7,1:42:01,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020424,2/2/2019,8,1:46:36,Didelphis virginiana,1,wet opossum ha
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020434,2/2/2019,10,18:59:09,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020439,2/2/2019,10,19:33:52,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020442,2/2/2019,10,20:03:28,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020448,2/2/2019,10,21:14:00,Didelphis virginiana,1,"opossum(s) seem to be passing the camera then coming back after a little while along the same path, has ocurred several times, sometimes is wet"
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2030458,2/3/2019,8,20:52:31,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2030463,2/3/2019,8,21:59:33,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2050511,2/5/2019,3,23:33:31,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2050517,2/5/2019,3,23:46:38,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2060526,2/6/2019,6,20:16:27,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2070533,2/7/2019,6,20:06:28,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2080566,2/8/2019,7,20:42:52,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110600,2/11/2019,5,0:17:29,Didelphis virginiana,1,good opossum pic 2110602 & 04
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110610,2/11/2019,5,0:34:37,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110616,2/11/2019,5,20:14:27,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110637,2/11/2019,5,21:38:57,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110643,2/11/2019,5,21:44:25,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2120658,2/12/2019,10,19:21:34,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2140703,2/14/2019,7,21:59:42,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150718,2/15/2019,6,0:51:35,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150724,2/15/2019,6,2:38:33,Didelphis virginiana,1,great pic 2150727
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150738,2/15/2019,6,2:56:01,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150763,2/15/2019,7,19:28:48,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2170781,2/17/2019,6,0:59:31,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2170881,2/17/2019,6,18:53:02,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2190832,2/19/2019,6,20:29:34,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2220955,2/22/2019,6,23:27:10,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2220960,2/22/2019,6,23:37:15,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2230961,2/23/2019,5,0:21:14,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2230005,2/23/2019,5,23:59:38,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2240010,2/24/2019,5,0:21:57,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2270076,2/27/2019,8,0:46:33,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2280095,2/28/2019,10,20:29:31,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3020115,3/2/2019,10,23:43:51,Didelphis virginiana,1,hilarious pic of opossum
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040145,3/4/2019,8,0:39:55,Didelphis virginiana,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040148,3/4/2019,8,1:05:54,Didelphis virginiana,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260013,10/26/2018,15,18:49:47,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10280061,10/28/2018,12,6:59:13,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10300087,10/30/2018,15,23:09:10,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11050160,11/5/2018,12,20:39:08,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11080168,11/8/2018,11,21:41:32,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11080172,11/8/2018,12,21:44:52,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11090193,11/9/2018,18,5:32:33,Mephitis mephitis,1,good skunk pic
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11250335,11/25/2018,11,20:25:57,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11300385,11/30/2018,10,21:07:03,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12040430,12/4/2018,11,21:19:59,Mephitis mephitis,1,GREAT PIC OF SKUNK
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12110484,12/11/2018,10,1:13:56,Mephitis mephitis,1,good skunk pic
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12200517,12/20/2018,17,2:33:21,Mephitis mephitis,1,
UCSB,summer,2018,20.1,"34 24' 23.4"" N","119 50' 45.1"" W",8/20/2018,8/29/2018,urban,100EK113,8230127,8/23/2018,15,2:24:07,Mephitis mephitis,1,
UCSB,summer,2018,20.1,"34 24' 23.4"" N","119 50' 45.1"" W",8/20/2018,8/29/2018,urban,100EK113,8260179,8/26/2018,15,1:24:42,Mephitis mephitis,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150583,9/15/2018,13,4:53:16,Mephitis mephitis,1,good skunk pic
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150598,9/15/2018,13,4:55:35,Mephitis mephitis,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12280562,12/28/2018,18,0:50:26,Mephitis mephitis,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12280568,12/28/2018,18,1:01:39,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140130,1/14/2019,10,5:10:44,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190205,1/19/2019,7,2:20:01,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1210250,1/21/2019,7,6:42:32,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1240283,1/24/2019,6,4:00:06,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1240292,1/24/2019,6,5:44:00,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1260316,1/26/2019,7,0:46:21,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1260322,1/26/2019,6,3:31:41,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1270344,1/27/2019,10,2:55:27,Mephitis mephitis,1,AMAZING SKUNK PIC
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2050508,2/5/2019,5,21:58:45,Mephitis mephitis,1,AMAZING SKUNK PIC
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2170784,2/17/2019,5,2:06:11,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2180823,2/18/2019,7,20:44:48,Mephitis mephitis,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2220950,2/22/2019,7,22:25:59,Mephitis mephitis,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10310088,10/31/2018,12,20:46:28,Procyon lotor,2,2 RACOOONS 10310092 GOOD PIC
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11030145,11/3/2018,12,22:54:04,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11190298,11/19/2018,10,6:46:45,Procyon lotor,2,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11230325,11/23/2018,10,4:35:25,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11250331,11/25/2018,11,6:37:58,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11300355,11/30/2018,10,1:15:54,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11300361,11/30/2018,10,3:43:16,Procyon lotor,1,11300365 good pic
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12010388,12/1/2018,18,6:30:10,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12050433,12/5/2018,10,1:34:37,Procyon lotor,1,12050436 great raccoon
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12060439,12/6/2018,11,1:33:58,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12060445,12/6/2018,11,2:08:04,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12060448,12/6/2018,11,2:09:11,Procyon lotor,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12090475,12/9/2018,17,5:47:45,Procyon lotor,2,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12090478,12/9/2018,17,6:17:02,Procyon lotor,2,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12260553,12/26/2018,10,7:45:30,Procyon lotor,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12280583,12/28/2018,16,6:33:44,Procyon lotor,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1070637,1/7/2019,10,1:54:47,Procyon lotor,1,"chased the rabbi away!!, good pic of raccoon"
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120061,1/12/2019,10,18:38:31,Procyon lotor,1,raccoon booty
